ElectDist,mhhi21,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing,Information,Finance and Insurance,Real Estate and Rental and Leasing,"Professional, Scientific, and Technical Services",Management of Companies and Enterprises,Administrative and Support and Waste Management and Remediation Services,Educational Services,Health Care and Social Assistance,"Arts, Entertainment, and Recreation",Accommodation and Food Services,Other Services [except Public Administration],Public Administration,h21p,nha21p,nhb21p,nhw21p,cvap21bapp,cluster
44053,164201.86633223295,3.164670110253091,2.1478353950835603,3.60007054860558,8.408011239885251,2.3673439383134127,6.538858482008732,8.633658918242894,3.142260033555759,11.850525175519644,2.055426494437036,6.373325765586973,5.975633517429613,17.186819967319877,2.5836758268990057,10.169436249563889,5.399911778805611,0.0045222590558777,10.117719720430031,12.233553447164816,12.916690532262106,59.47496569963042,54.96378757275837,3
44054,124596.96554425287,3.3698082799346056,2.2663511096482574,3.603803867307783,9.451898917705693,3.605752080580425,5.737751396586336,7.884462531692308,3.190303590287018,10.393344143654586,1.9132837515050585,6.53599973695678,4.79382034478704,19.95549020763228,2.371808228699247,9.49749804985789,4.977889485551048,0.0,9.25800119680848,9.67293619947992,25.936014929302477,47.35670061442365,50.36502249447649,1
44055,66274.4783757627,3.77198139348262,2.344369007703244,3.277276009806818,9.758517798830038,4.3955693348960425,5.173958465856931,6.863429963413351,2.764922992390134,9.296011504000209,1.865209836530876,6.512387064698098,5.025534448776166,22.98770944649429,2.140446336436644,8.771366025370288,4.609599928747814,0.0,9.837695206314091,12.159736412890648,31.40078301244196,36.45525955643876,40.73906616815928,1
44056,72597.08665766736,3.119869186122047,1.9594341674221003,3.720151482089921,7.775833134449103,1.822994794459299,7.723609107422675,9.804652765500505,3.378352308006954,12.990156636450727,2.316721989349165,6.042052116121796,6.40796231466556,13.968037274217483,2.827961512139665,10.290447017248889,5.475608535192496,0.0096525085018407,8.076476727901584,11.91737988490044,4.342850356161089,71.41338886662423,59.094607442857416,3
44057,169398.01243008408,3.483197312524484,2.846656744191437,3.905825986212348,8.92481596659304,2.0887968810809725,7.260773281383323,9.874066426318604,3.6608100845558,12.7633300848073,2.145935354364307,5.692246934889188,6.524019949314459,13.062686042739488,2.929920992555588,9.213600343022112,5.22026185984224,0.0,15.212792883568405,14.316103501573837,1.684764111058971,64.39183299700908,78.03228522189399,3
44058,159559.8026731935,3.483197191088728,2.8466566869461083,3.90582593709282,8.924815719635879,2.088796703470982,7.2607732497737105,9.874066372342522,3.6608100689780736,12.76332999309507,2.145935332853575,5.692246799179264,6.524019883373533,13.062685274392994,2.929920983511592,9.213600213671535,5.220261793459775,0.0,15.21279322790742,14.316103118958187,1.6847626405042282,64.39183290543549,78.03228521893786,3
44059,107147.2971625816,2.9240538839535115,2.3253091970050783,3.771316730608129,8.717517085375388,2.2298821152582677,7.06123712478383,9.223224706130392,3.7357519708775033,11.997426453450204,2.2378926190695205,6.254050685551518,6.09541255482908,15.064040574447946,2.971362789218572,9.787245468668576,5.276141965515455,0.0,20.896443030654204,10.436270790618288,8.731912699108637,55.71333357591729,65.68192921038307,3
44060,149225.51285678148,2.7099170305234326,2.1256471259341327,3.719803329187896,8.638127301250613,2.2839140417794974,6.984820170970819,8.973969863793581,3.764452715179452,11.704106014127191,2.2731097942983114,6.469206491776405,5.931267482446511,15.830505902217563,2.9872338952867388,10.006936210885724,5.297542583576735,0.0,23.073128212443837,8.95039930919468,11.4307818023142,52.389701703855216,60.9520749625606,3
44061,33503.69770433754,2.709916868999791,2.1256469992356912,3.71980310747034,8.638126786378104,2.283913905647612,6.984819754643095,8.973969328903294,3.764452490800585,11.704105316508109,2.2731096588104096,6.469206106181651,5.931267128915421,15.830504958645886,2.987233717233724,10.006935614425844,5.297542267818592,0.0,23.073126837178226,8.95039877570931,11.43078112098651,52.38969858118565,60.95207132953382,3
44062,83944.3709602803,2.9668952065794976,2.270066926246615,3.681875940841312,8.276215618568443,2.1485778992446805,7.345464369047457,9.87718879483445,3.645919931646537,12.4952461285445,2.3409613391783117,6.2971732503512206,6.122029325761892,14.80579608500648,3.1249798955842327,9.49911052244964,4.857246389573984,0.0015479181046894,24.058033098622552,7.835016398104427,7.26609623862417,57.11944634585011,58.67178911185958,3
44063,76947.76988176903,2.9668950906545204,2.270066835860263,3.681875787381656,8.276215314026693,2.148577823832768,7.345464013320528,9.877188306720786,3.64591976534672,12.495245539076029,2.3409612294778577,6.297172990602675,6.122029028443259,14.805795567204616,3.124979737780922,9.499110125574283,4.857246181899439,0.0015479179893605,24.058032330269413,7.835016194840278,7.2660960655402045,57.11944327485288,58.67178622094357,3
44064,48783.25716073811,2.9668952065794976,2.270066926246615,3.681875940841312,8.276215618568443,2.1485778992446805,7.345464369047457,9.87718879483445,3.645919931646537,12.4952461285445,2.3409613391783117,6.2971732503512206,6.122029325761892,14.80579608500648,3.1249798955842327,9.49911052244964,4.857246389573984,0.0015479181046894,24.058033098622552,7.835016398104427,7.26609623862417,57.11944634585011,58.67178911185958,3
44065,113549.8800433212,2.906189947006764,2.2140258512187696,3.694199668162992,8.345957067397801,2.167002793335396,7.2693069733391,9.630090206500167,3.663029721016807,12.30968195702503,2.321360097566943,6.329370113735215,6.0864956890648045,15.035269745717883,3.071487648943834,9.679532189740955,5.009930813029919,0.0015793591163034,22.90946025745364,8.360889820605538,8.225360003549325,56.63670716497062,59.30887318655944,3
44066,155934.34150835872,2.87425672506366,2.0590165229285287,3.719942981907284,8.292455189387715,2.0991430249683263,7.280982465260632,9.30697018917278,3.60967472906467,12.219652042333426,2.290592891363057,6.297971041403303,6.122362707521978,15.08388877761344,2.923385626197625,10.120588894615524,5.368924933957356,0.0038694506906634,17.061343674527766,10.139788426382616,8.589406181921158,60.01582652917936,60.20746421636596,3
44067,53838.1953035593,4.609687239225973,4.127221735731953,4.181861127153771,13.227510419882588,3.7242489467834794,2.91653825648552,4.639857419013463,3.0723708871850235,6.3184609657809006,1.1324457879821002,6.333830129461861,5.112729517924526,24.59395654554442,1.6055326597592956,8.777938626487023,5.292802614626066,0.0,21.76529792974469,31.962368836564035,5.013480420336177,30.62987192163536,19.89089354698833,0
44068,100660.15828566373,2.1449668784361764,1.87126715164271,3.3743515317861403,7.931091540987857,1.9224354214576136,7.491848281074212,9.921769023653482,3.638267395964631,12.59902217312103,2.2679373717703277,6.412476045911948,6.928674301155391,17.253674517065498,2.7005931820397766,8.612099112465145,4.692620327962148,5.5013710641924605e-11,24.02972101472281,7.680118621320067,14.333747095795296,50.977815354096094,58.85822066129088,3
44069,98349.56537426916,2.1449667034214004,1.8712670181173117,3.374351299570998,7.931090985660793,1.922435276195552,7.491847876860616,9.921768405605878,3.638267185213855,12.599021443673674,2.2679372289001773,6.412475647714522,6.928673946806548,17.253673512041974,2.7005930146483563,8.612098540296126,4.692620039333739,0.0,24.02971965626366,7.680117988752072,14.333746121457066,50.97781268064298,58.858217710267695,3
44070,100217.96092094269,2.14496686722192,1.871267119986973,3.374351465905842,7.931091396756569,1.9224353971539885,7.491848020062272,9.92176876240222,3.638267284344909,12.599021784996914,2.2679373134738308,6.412475875676036,6.928674042338693,17.253673998496463,2.700593109765073,8.612098921386508,4.692620201411428,1.0975875602095028e-10,24.029720234723147,7.680118576103602,14.333746786087332,50.97781354620067,58.85821839791916,3
44071,101516.62395488672,2.1449668724045714,1.8712671605726128,3.3743515794103627,7.931091471456192,1.922435391443268,7.49184842935321,9.921769313832534,3.638267427516524,12.599022425662094,2.267937419280133,6.412476032921448,6.928674261120797,17.253674320182128,2.7005932372742927,8.612099132806815,4.69262031739038,1.4221720612580802e-10,24.02972042579183,7.680118810048988,14.333746452179508,50.97781705034738,58.85822208887116,3
44072,148206.47417654097,2.937544680349669,2.232590075949754,3.715846764213276,8.561317088598983,2.2281825610245525,7.043550015290514,9.927699870408064,3.5605599109016164,12.238930977728192,2.329831572523823,6.353918592024122,5.9899586870845605,15.396877005549667,2.96808650182352,9.409946386891036,4.793586559013353,0.0012959409567727,23.24598859686236,8.744808787003105,10.370768993642727,52.19806225899842,54.66237962172701,3
44073,212218.19207979972,2.888607698703178,2.1701037341116862,3.772487939563438,9.036678085874946,2.36091054617303,6.540157790085798,10.011919955456792,3.418236342772216,11.811568538594848,2.3112747435882754,6.448532803689037,5.769753007901951,16.38240958317053,2.70649262901823,9.261280586051598,4.687444609024912,0.0008758102253603,21.8920386331962,10.261740243594454,15.547305801849992,43.99246193323486,47.97734869576239,3
44074,185499.1941063404,2.331810670567579,1.9848129978842275,3.723135943317991,7.666214780501887,1.842665386544029,7.804153491182739,11.469800082315524,3.629603217685155,13.468729217607478,2.5113423991467885,6.130639383025265,5.98121611803789,15.080780304312803,2.963699171994607,8.71319814458928,4.467017954310535,0.0009031383521294,18.636146636536388,9.652457704783243,10.252870456428552,57.264199417916025,61.62186345435969,3
44075,248558.04083104155,2.367829034550056,2.0067526768155406,3.723656014792833,7.677970977413978,1.840142033254121,7.683432692433421,11.348383207330883,3.692254434434525,13.38654836532046,2.535304768224381,6.189938163712562,6.164401936884086,14.890531326091626,2.9400291987145133,8.657140655893475,4.649702886614676,0.0006769952708517,19.35138424559068,10.148576817602072,11.408470505543514,55.14808044056458,62.0311821729456,3
44076,148109.11799699807,2.937558614310443,2.232607792588558,3.71583098310039,8.561183586123756,2.2281452806538367,7.043692174852835,9.927676551446773,3.560600171513783,12.239051947811491,2.3298369058941306,6.353892238564848,5.990020979700962,15.396600127599774,2.968160332591772,9.409988739825929,4.793616695075655,0.0012960593363068,23.246371500464782,8.744381921990874,10.369310911162966,52.20037632795746,54.66426569353491,3
44077,212396.007703731,2.88860727156186,2.17010339614074,3.772487342572178,9.036676729962364,2.360910204357332,6.5401567008045,10.01191829030305,3.418235783696626,11.81156658994428,2.3112743709589703,6.448531797341575,5.769752079977273,16.382407015026207,2.706492191335213,9.261279169338948,4.687443883459176,0.0008758100721626,21.89203535185717,10.26173867300183,15.547303635017622,43.99245415862472,47.97734034879548,3
44078,243103.1574411392,2.4264557843418,2.045623888512522,3.869748109016039,7.650225219356528,1.8777454892376293,7.747858895915832,11.606280230104478,3.746709644162344,13.497139441193784,2.5358127270109287,6.177398865485734,6.330807845199074,13.73811101013521,2.854818685491802,8.695500776255582,4.911528631256946,0.0,20.134930484463773,13.659312508645154,8.633471278296119,53.9050897221312,64.02515363109794,3
44079,207142.20684861392,2.4181706809363046,2.038636974822644,3.78044928082636,7.6763068512676655,1.8527161653408248,7.615425594950636,11.354522216729166,3.76147619533379,13.36601306233936,2.5539368356575034,6.230720773420237,6.369571861004856,14.299322365063343,2.888927179287628,8.628821136455386,4.891319913604063,0.0002416860079392,20.20411395282555,11.885438872425908,11.226371311692873,53.040237325618016,63.11579051425905,3
44080,90181.3949105521,2.390745950778728,2.015509415520527,3.4848685325029933,7.762633761245814,1.7698683069660324,7.177068094015107,10.521198306696256,3.810351866882512,12.931979006643672,2.6139265406827468,6.407213618780306,6.497878023005272,16.1569258480266,3.0018250563736832,8.408107823046604,4.824426958604816,0.0010416666045784,20.433102569485555,6.013911934564304,19.808865756755747,50.17755308844978,60.10577146777758,3
44081,82182.9978881128,3.8711482818223537,2.829542539052184,4.0064069225802745,11.510329227535388,3.7703738202842674,2.978344514199292,4.869128115820227,2.95864216252997,6.047059973600944,1.4030798545424017,6.386480632385532,4.769774559153253,29.548640664032952,1.5127963680790883,8.189513283187932,4.9873737996239536,0.0004070185815528,18.941952005146813,16.57631436858646,32.88604691064773,25.07540693300213,34.600139934793994,0
44082,146779.17755298756,3.198568304521717,2.2421335297443807,3.6993702707183287,9.343104761993883,3.3878703725606494,5.922974102583908,8.180075153525744,3.322286078422363,10.74191204941225,1.9292184867298157,6.567385457223113,4.677967626248496,19.021679847061066,2.4501408214883904,9.766842748005288,5.099254455499082,0.0,8.97120943583676,8.89577434496305,24.830710266512742,50.120287012356194,53.35458131741529,1
44083,194995.0955687768,3.4494498049319704,2.419202563276623,3.628213186079508,9.220234018274905,3.2017227659284804,6.220389480222647,8.386353988203732,3.2492678519372555,11.053424628903109,2.0033821287523117,6.259795696787748,5.451888049450738,18.14637285165624,2.5211086093807884,9.347879854375106,5.01365089615302,0.0008271834507411,10.914248531045562,11.68730310424344,18.618256328680644,51.71242488434435,56.85871000397909,1
44084,172544.2952099905,2.288390219494478,1.9584262711952147,3.642082140049349,7.727770835301377,1.8612034661163317,7.7315776829949,11.110053360454746,3.6316172520408343,13.266619156908316,2.454777676607444,6.196136580263444,6.201397699953233,15.585743418683997,2.902556183590027,8.689704875209769,4.519446585569394,0.000693257407171,19.88956701392797,9.19410500313551,11.201231680383236,55.80330872312934,60.97962708845662,3
44085,108896.97398821112,3.9124269347684697,3.0373769679221225,4.295277779292854,12.864718263922375,3.282894639300611,3.3575981427311272,5.125662509473086,3.4354274976440204,6.649445899694101,1.5745282522213593,6.827063561061162,5.759974113437289,22.084011907274405,2.0287103046827824,9.849324664935292,5.451659602215438,0.0009090553877788,29.73037543918713,11.906730976069303,18.395182530191885,37.0886835025243,27.398743303030905,0
44086,45994.19970178133,3.372001818917958,3.084336561143034,4.815772738882504,11.997460909788945,3.835513446931218,3.8744148237118456,6.287747286046182,2.724190359698251,8.03229461185367,1.512282402931932,6.405199430710791,3.9242199793859625,23.343881854234134,1.749039467830089,9.75790692666084,4.944707667742859,0.0,24.40071700017723,30.119245779543668,17.48482758947059,22.644672502727328,41.15073229828034,0
44087,48765.64753830433,3.96943428549977,3.587123583100731,3.947280923433982,11.803305207432423,4.086151838139784,3.054391297971918,4.678740007132472,2.605378661974874,6.723175883979923,1.313244610372943,6.131702844128435,4.089760509414888,28.69819842592224,1.649429383481695,8.668036118175522,4.649409419649331,0.0,14.59476470640752,25.375588441234957,21.088107715834063,27.28611731455253,32.01404887494732,0
44088,19371.429454624653,3.411021833489845,2.555577267551139,3.895641195326149,9.96460344107108,2.345069377975503,5.067328770790223,7.103433725168593,3.747249479686024,9.650701965042428,1.6275111156080695,6.104893492693183,5.489658153937111,22.273518467232016,2.0558903753288487,9.412384741777291,5.076904129107876,0.0,15.355602337535124,22.502030128567984,8.270825775356949,48.54825423515446,49.46568001870671,1
44089,18744.012613506828,4.644681895054834,3.469147769037562,4.199478465166226,10.835340783699424,2.138380028043662,5.273154529340511,8.541985586887064,3.481880221800989,9.762762916154,1.8361466909074384,5.618635942967901,4.757353940752185,17.376273445065536,2.0169090722048626,10.716949240388756,5.016783331912923,0.0,25.146751988567917,33.337039495570764,2.404635681556563,33.78863058887015,48.80350566587674,1
44090,16022.300942000222,3.7145605439794234,2.4415137372318045,3.089458961588237,11.704709515155724,6.005025499807923,3.961130540687945,5.399774632957327,2.7016973450588724,6.950016079358618,1.8138017429244104,7.206879871519192,3.987138279686236,25.969572209055578,1.7714986256581884,8.564855674993314,4.281487935082236,0.0,16.935216132967124,11.089633789090133,42.2888976048389,24.72201391783783,36.05203085499583,5
44091,1262.596855714104,3.969434591900863,3.5871238218734542,3.947280829911189,11.80330564354768,4.086151142434566,3.054390909320196,4.678739582409718,2.6053789093882087,6.723174928197989,1.313244322916859,6.131702538148876,4.089761184901136,28.69819199239133,1.6494292038537324,8.668035511495713,4.649409673030418,0.0,14.594770602895238,25.37559286968633,21.08809005578225,27.286118373608307,32.01403422627933,0
44092,273432.8025450576,5.217179659855116,2.2621431544151664,3.854727162509297,9.983819391019782,2.463959451426102,5.356692809634929,8.79864554983275,3.21571452060432,10.132570650611395,1.8751070040066065,5.568279123059074,6.55068355359396,19.492610986188136,2.121859660129523,7.76656281600741,4.714048456558614,1.0197073505611836e-11,13.531153231691649,9.749379654809893,1.833835972992768,72.93307196701768,50.82196224183478,1
44093,3922.434210635051,3.969434561425473,3.5871237743569497,3.9472811717317087,11.803305998330718,4.086152086320928,3.05439148907121,4.678740300757396,2.6053788588592357,6.723176267127969,1.3132447043698117,6.131703297343139,4.0897608204531055,28.69820059349408,1.6494294847176023,8.668036686012295,4.649409744073209,0.0,14.594766202950645,25.375589378800672,21.088110548625103,27.286118548410627,32.01405117037789,0
45001,38095.51788790524,3.912529673058211,2.912707868278021,4.222915166042085,10.337513831964705,2.726068436873417,3.304790838876379,5.78085431420913,3.0397752520341808,7.631506788602502,1.4587855638164422,5.323398265839142,6.426880884689529,27.85845628269984,1.76678436889538,7.512372874386824,5.3825016925825775,0.0,8.114633208394228,14.79873854099278,4.5464261473755645,65.52333433053036,47.16973773152169,0
45002,69608.50913198292,4.009738209535762,2.6247953055604176,3.385747055601038,10.350567852643533,3.569901557379229,3.1881213080396664,5.396615013301017,2.686542039083766,7.0785592224248095,1.5237466191904314,6.670384829123367,4.780432175863015,30.154436663179585,1.7220941097932003,7.807071735186148,4.607852054515918,0.0,7.455386767854816,11.630479295765864,37.29537403196293,39.86738350315265,43.6818249495168,5
45003,50795.10839297997,3.588587714549237,2.759132979005185,4.600020490568675,10.328335828851143,2.4067753871837643,3.3756163298086594,6.176241388085476,3.0367203050594416,8.578593201914646,1.3385169783471953,5.21825099692938,6.403783071544069,28.25654070333973,1.651243388463408,6.921895745232543,4.9056488549129575,0.0,5.599267675001261,19.199159197078288,1.5820018268971283,70.45118601013755,58.95868659475611,0
45004,50804.51810301095,3.862214268230784,3.2358245202204152,4.558510506217036,11.20855328049214,3.915327786814028,2.9803601899331387,5.943287147231892,2.853395031517728,7.586553795838011,1.4498544426686215,5.607187214647519,5.233348542902018,27.00496960660436,1.696966246061541,7.313295511455381,4.957347893199652,0.0,15.275455038798116,13.079292548971416,12.03998196933065,46.54743453032364,38.05554361771563,0
45005,65860.22702961805,3.888176440124096,3.2979407127985234,4.557145301747278,11.343004253050816,4.099829143243665,2.934072870440612,5.912685266164165,2.819789486544113,7.452670894684727,1.462593883194978,5.662368774749741,5.043167672272465,26.897935669608177,1.6937652268650605,7.382520932202986,4.946366409379538,7.873333145410465e-17,16.556187795643943,12.7116570310483,13.234436712673698,43.24988668412843,35.39402260169508,0
45006,96328.32073717126,3.8434432729474506,2.841273650079342,5.426974190392587,12.252965018793953,2.9330064947844194,2.8014640753078046,4.498250266136332,3.06834110807985,6.115201375528933,1.3638311354105106,6.176127195213088,5.92307051085243,28.87519189176096,1.844667251209092,7.087971676988089,4.483410043425551,8.389877035137361e-11,16.137295558729384,0.7441534761052508,34.09028951653319,46.7297286264232,29.328956067532403,0
45007,12260.991996201948,4.329586419599472,2.4073015647306426,4.675999894023414,12.452220485195124,3.317777045525065,2.7441941249756114,4.309197299538615,2.8463719270837298,6.090543775091319,1.3316774781935847,6.334884883298105,5.061443665420306,30.011074136727007,1.8719259927715144,7.191123545382134,4.48902742467151,0.0,16.412919990608682,3.685830489325986,37.47419830726462,32.32762868947724,30.569811743069664,5
45008,48067.0226126589,4.329586375259,2.407301540724492,4.675999879211224,12.45222038843595,3.3177769944854494,2.7441940953738526,4.309197256042001,2.846371910768253,6.090543729971537,1.3316774614667075,6.334884813388702,5.06144365600228,30.0110738242984,1.871925978791821,7.191123465493802,4.489027377624008,0.0,16.41291993717694,3.6858302387952313,37.4741975875951,32.32762886162208,30.569811449675274,0
45009,101675.66355523407,4.056457899069332,3.0176013998213564,4.934376606448125,13.207310125838086,3.055216787090582,2.7645012062689944,4.413869510535576,3.2664185569116477,6.1035657250128965,1.220647103911295,6.021413086494387,5.480881759846569,27.849571639033872,1.6000475441049606,7.632577493819981,4.941251759746396,0.0,20.5745990491404,6.905925773200568,25.76613127236777,42.74441503653178,26.177984911593757,0
45010,54133.177223072176,4.0184629169267145,2.981777413732484,4.8356096278424845,13.039567576209691,3.0305284199189573,2.72326971073468,4.419514009622742,3.2981844334231027,6.120393249932568,1.1854926648924986,6.074915875427483,5.609649789823186,28.09543376751665,1.6410629285624267,7.557637725765622,4.8969418770683415,0.0,22.841543954989174,5.518459900763989,25.183514572834493,42.92196226673276,25.88174182470287,0
45011,97920.1327169406,3.696959101434694,3.110238308432692,4.916661736668712,12.53233511768201,3.587024996942797,2.849186105281052,5.246782380642991,2.535265439826412,7.227089034202044,1.233619358802641,5.623403359750132,3.831013021836735,29.28215151757936,1.4585192374084368,7.768862283227665,4.669852884041781,0.0,16.08013968279963,32.85009298894338,3.696466871174698,42.47118171502992,40.86260892519166,0
45012,75403.37344667315,3.54520976851466,3.3022125812311334,4.70071440694017,12.054068870151674,3.683018023211621,3.1165949811657905,5.902211204290143,2.4720226527820754,7.27968797526451,1.400654362883941,5.826187205792577,3.6911761851806393,28.883485242923346,1.367864509788356,8.035216800796306,4.315496927473349,0.0,17.34893899204244,27.96644562334217,7.333023872679045,36.528779840848806,37.42860689219381,0
45013,75418.83712830304,3.830167408132436,3.367884493768028,5.049931144675008,12.59504034036762,3.5617704566696933,2.8899015488220856,5.606215255055362,2.684719168442764,7.270546783762007,1.2579595085237572,5.431368011605382,4.189152717312425,27.688365790327925,1.509970406415709,7.801115832002535,4.879927790507864,0.0,20.389954999078466,27.6773507580155,4.169540046442327,41.405819065742186,40.69034636159107,0
45014,45454.56312999637,3.983793280691073,3.6650205441992623,5.203627835258317,12.66735903497552,3.532645797103488,2.9368579976487506,6.020739108090297,2.857080131725896,7.320666607470433,1.2860304903988558,5.209900549712123,4.602185324572456,25.85030645069034,1.5693078136063057,7.83831427280215,5.122201723632191,0.0,25.36033583192366,21.71178872152729,4.715122587285764,40.1771794030844,40.49168822258611,0
45015,19314.961893036954,4.603187707210023,2.904984164813309,7.335478540934031,15.142115008746414,3.136850541670639,3.2596390108064908,4.957031454253555,2.7149346294385337,7.258145874982885,1.2701935535557811,4.739598766259945,6.847624059897486,21.57282459603807,2.3343912627773165,6.642081950622505,4.881754858554927,0.0,11.111112108749246,4.820939586581331,1.4692516914088802,69.88060548453952,35.37507946843042,0
45016,67306.42091062665,4.343051368761131,3.031496083646437,6.079424998849057,14.277198353754793,3.1298411655512712,3.035492476477554,4.626228342517524,2.9881720477730984,6.5468310148560365,1.299603804021901,5.4087928586038485,5.82342276753713,24.87702748866991,1.8312396651882152,7.353509634610551,4.990965732096817,0.0,12.92408505094948,8.375775404860267,16.820006080681715,53.523745193848086,30.42843005024356,0
45017,67784.46768419375,4.314278088284477,2.409730924536287,4.709883635160444,12.430496326367082,3.307786010011996,2.761782281731224,4.351360638480671,2.875807754543469,6.142638484470671,1.321556072225881,6.255372259587204,5.083021732726258,29.973858753721547,1.8728082179526804,7.144890114303081,4.514449429786801,0.0,16.52089532179218,3.6308920318742137,36.09511261312656,33.643343989319874,30.5479512839732,0
45018,14805.192112922668,4.929466537092862,3.62366713406891,5.236531172132876,11.227922456052331,2.9320208523252784,3.5450633570723284,5.964913917299547,2.3025179841978267,8.233234880797411,1.405925541286028,5.057952170217905,4.020176044853756,26.05976422991708,1.680424173150956,8.131745682123567,4.879698880115195,0.0,6.108859293572669,35.75564562825709,0.0,55.00868558193399,39.38730853391685,0
45019,52152.23064021409,3.826519315970156,2.487365234359893,5.927105452444067,13.10419170401828,2.989493472713312,3.440181865587611,5.868741519193183,3.4037200827298952,8.112178634411537,1.242250095193332,4.351200322252078,5.606533296955709,25.809408518578344,1.6737869672826102,6.696387923054379,4.947257164577099,0.0,12.478144590283518,4.185317087760383,1.149686571372419,74.55021484157939,26.34178481446638,0
45020,82398.19306458533,4.032971892404971,2.608619273824525,6.080447450990613,13.3682381861248,3.0429465003860363,3.4776935324640066,5.831809398156846,3.2166867652285167,8.066708776673115,1.2995140041001545,4.481274651558287,5.729854658104777,24.53781375508853,1.7842578256891493,7.028395733153315,4.899048051927225,0.0,10.531182770152071,5.565755933417092,1.2885978228551962,75.1780302863385,27.23273693308264,0
45021,136591.12736137025,4.181252757273204,2.97375029154726,4.519632408562071,13.313748252470525,4.497406274515053,2.7728923927238767,4.528081316510591,2.8390935227519325,5.735209091297651,1.333043377052188,6.433910115586725,4.266876103510959,27.902503598801463,1.695252441880621,7.975011602788077,4.492781307415706,0.0011356530526,17.032975388917723,7.323756045552139,40.27283730174306,31.83267911967489,24.08092317061376,5
45022,148476.05651330907,3.801019353104208,2.666366502519565,4.656496864723511,13.412475067704827,4.156825945426214,2.7314588581265724,4.300068135313639,2.996206062383776,5.476453495825796,1.349684554794342,6.431116308340616,4.478502531435967,29.519435384905947,1.6759156206868029,7.561562286339251,4.31828582126426,0.0019461072863753,19.46931363865883,2.138412142800148,42.86060819172223,31.970240709003345,23.54833988737612,5
45023,105738.49693878603,4.032678096028067,3.0684490174621266,4.447201924871073,13.11264323750881,4.498008703620974,2.8609266704880403,5.191410882823998,2.404031438941556,6.146678405842447,1.3444774894493183,6.037966981740611,3.4373174491633094,29.21482257104648,1.3687691990143036,8.09899063558559,4.288077658278591,6.506177253816811e-10,19.86215350537004,12.99755832103516,38.60774846659316,20.93681892773894,31.423196386822564,5
45024,77970.60937745793,4.135455278873028,3.339413242508277,4.62048619722704,13.171588737716124,3.842012554449052,2.7185948488039005,5.830327451884023,2.566826323887234,7.00486237677888,1.461537635891477,5.273019196845995,3.770041534526192,27.4673304748466,1.5981962675237045,8.043921661861063,4.775856606380537,0.0,21.05231489066824,21.49611102999154,13.16571896733862,32.73513891161124,35.087835868624275,0
45025,36869.31595817444,3.762359355870992,3.114738935231293,4.256417781046125,12.67289751640658,4.71765924493082,2.9283503033503,5.4629867873500695,2.2487414885114028,6.249428191885461,1.382680395814079,5.924706160809007,3.356404158654998,29.232328768622427,1.5215131169749991,8.108600425187376,4.531369439675212,0.0,11.172709059431694,18.437846071678536,36.89479705527415,20.88736347882705,30.07552195473431,5
45026,79693.14593383126,3.6725794799557487,3.800958284114945,4.647381755492429,12.64508149007808,4.030389075490992,2.931174050692763,5.84716901041385,2.231928127699048,6.824185045398698,1.4236420047589284,5.583903351567385,3.330234021706225,27.794967838361277,1.3748251790262982,8.784074316854992,4.566510879429329,0.0,8.66982849876197,33.24762414112823,26.770393309004795,22.898709020446752,35.27085877692628,0
45027,94095.23280849308,3.959568967621202,3.2880301515633867,4.6639584095990845,12.935253457468551,4.202038121129747,2.928739830911767,5.452427964361859,2.4080298561954407,6.505366487719866,1.344209829714918,5.778097073029029,3.5002733393725296,28.655092340229064,1.3703234472522978,8.21362149164725,4.344525253765066,0.0,16.508238154877002,18.448297380741337,32.31399798832405,26.107720494011,34.342400125170414,0
45028,39176.875804169205,3.5001985768368864,5.118523188398916,5.398045978809636,12.591672070976136,2.7108051323852718,2.936595317722869,6.584811824990504,2.1996457196451806,7.927737939100421,1.5022895501021551,4.929548824757535,3.279986183587793,25.03517962421575,1.093179009968656,10.08100668651839,4.633983113204208,0.0,3.864211103773815,61.682916416237845,7.33116683685622,26.760568509638304,45.24608726481227,4
45029,50921.42575314807,3.9785280871958806,3.2757429660443385,5.368695498021372,12.447599180940546,3.5396567218988424,3.2270502414643207,5.95652642809831,2.6104444230335035,7.383816035407017,1.2359384050589362,5.051633842550275,3.966607787976139,28.02540162742904,1.4775627701551222,7.684146812912609,4.353890774259739,3.523802558345032e-17,11.004251812243483,17.706023506272434,16.878749212982484,50.89891034660524,42.75497636343383,0
45030,23566.52882739901,3.901856806266161,3.413807224166291,5.920083369795572,11.958860009109893,2.9695524521190846,3.468646500791818,6.481956211339255,2.7162553242213585,8.18050665634621,1.1734659806938743,4.4115262781617925,4.2878235753323946,27.277721515813106,1.5702208017528454,7.42392351958077,4.433669484164654,0.0,4.049247606019152,21.53214774281805,2.9001367989056086,69.79480164158687,49.69249692496925,0
45031,95648.95852118771,3.869730867190936,2.930345642677018,5.001599654351649,12.884913602295336,3.204082180420826,2.7413726349077967,4.880420401269764,3.0822744431561127,6.080998739404398,1.4217968532170828,6.135152114577479,4.6603194984969845,28.416850089681564,1.8490338391635464,7.977266132047722,4.41407180531346,1.3487078721260776e-17,15.373626158894238,1.5490611128642422,36.90707675313529,43.04108664312133,29.22645854548886,0
